75222;Horní Dvořiště
75226;Vroutek
75232;Rybník
75236;Podbořany
75242;Pšenice
75246;Kaštice
75252;Bujanov
75262;Omlenice
75272;Kaplice
75282;Výheň
75292;Velešín
75295;Plzeň zastávka
75302;Velešín město
75305;Plzeň-Doudlevce
75312;Holkov
75322;Chlumec u Českých Budějovic
75325;Dobřany
75332;Kamenný Újezd u Českých Budějovic
75335;Chlumčany u Dobřan
75345;Přeštice-Zastávka
75352;Včelná
75355;Přeštice
75362;České Budějovice jižní zastávka
75365;Lužany
75372;Horky u Tábora
75375;Borovy
75382;Slapy
75385;Červené Poříčí
75392;Libějice
75395;Švihov u Klatov
75402;Malšice
75405;Dehtín
75412;Čenkov u Malšic
75415;Točník
75422;Třebelice
75425;Pňovany
75432;Všechlapy
75435;Blahousty
75442;Bechyňská Smoleč
75445;Trpísty
75452;Sudoměřice u Bechyně
75455;Lomnička
75462;Bežerovice
75465;Cebiv
75472;Bechyně zastávka
75475;Strahov
75482;Bechyně
75485;Břetislav
75492;Nasavrky
75495;Kokašice
75502;Balkova Lhota
75505;Konstantinovy Lázně
75512;Meziříčí
75515;Bezdružice
75522;Padařov
75525;Poběžovice
75532;Božejovice
75535;Mutěnín
75542;Sepekov
75545;Hostouň
75552;Milevsko
75555;Svržno
75562;Líšnice
75565;Újezd Svatého Kříže
75572;Branice
75575;Bělá nad Radbuzou
75582;Stehlovice
75585;Bělá nad Radbuzou zastávka
75592;Jetětice
75595;Třemešné pod Přimdou
75602;Červená nad Vltavou
75605;Dubec
75612;Vlastec
75615;Borek u Tachova
75622;Záhoří
75625;Stráž u Tachova
75632;Vrcovice
75635;Doly
75642;Písek město
75645;Staré Sedliště
75652;Písek
75653;Písek-Dobešice
75655;Pernolec
75662;Putim
75665;Malý Rapotín
75672;Doňov
75675;Tachov zastávka
75682;Kardašova Řečice
75685;Tachov
75692;Mnich
75702;Děbolín
75705;Lom u Tachova
75762;Počátky-Žirovnice
75802;Horní Cerekev
75806;Kotvina
75810;Švábov
75816;Perštejn
75820;Batelov
75825;Boč
75830;Dolní Cerekev
75835;Stráž nad Ohří
75840;Kostelec u Jihlavy
75841;Kostelec u Jihlavy masna
75845;Vojkovice nad Ohří
75850;Dvorce
75855;Ostrov nad Ohří
75860;Rantířov
75862;Horní Planá zastávka
75865;Hájek
75872;Pěkná
75875;Karlovy Vary
75882;Ovesná
75885;Karlovy Vary-Dvory
75892;Nová Pec
75895;Královské Poříčí
75902;Pernek-Hory
75905;Citice
75912;Horní Planá
75915;Hlavno
75922;Černá v Pošumaví
75925;Dasnice
75932;Žlábek
75935;Kynšperk n.O.
75942;Hodňov
75945;Nebanice
75952;Polečnice
75955;Tršnice
75962;Polná na Šumavě
75964;Chlum u Rakovníka
75972;Hořice na Šumavě
75974;Lašovice
75982;Mezipotočí
75984;Pustověty
75992;Kájov
75994;Městečko u Křivoklátu
76002;Český Krumlov
76004;Křivoklát
76012;Přísečná
76014;Roztoky u Křivoklátu
76022;Zlatá Koruna
76024;Újezd nad Zbečnem
76032;Plešovice
76034;Zbečno
76035;Plešnice
76042;Třísov
76044;Račice nad Berounkou
76052;Holubov
76054;Žloukovice
76062;Křemže
76064;Nižbor
76072;Vrábče
76073;Hradce
76074;Hýskov
76082;Černý Dub
76084;Beroun-Závodí
76092;Boršov nad Vltavou
76094;Rakovník
76102;Strakonice
76104;Senomaty
76114;Šanov
76122;Pracejovice
76124;Pšovlky
76132;Katovice
76134;Švihov u Jesenice
76142;Dolní Poříčí
76144;Oráčov
76152;Střelské Hoštice
76154;Kosobody
76164;Jesenice
76174;Krty
76184;Lubná
76194;Příčina
76204;Zavidov
76214;Všesulov
76224;Čistá
76234;Strachovice
76245;Kožlany
76254;Rakovník západ
76255;Kralovice u Rakovníka
76275;Rokycany předměstí
76285;Kamenný Újezd u Rokycan
76295;Nová Huť
76305;Hrádek u Rokycan
76315;Mirošov
76325;Mirošov město
76335;Příkosice zastávka
76345;Příkosice
76355;Mešno
76365;Lipnice
76375;Kornatice
76385;Kornatice rybník
76395;Šťáhlavice
76405;Nezvěstice
76414;Zadní Poříčí
76424;Oslí
76434;Skuhrov pod Třemšínem
76444;Rožmitál p.Třemšínem
76455;Sokolov
76465;Svatava
76475;Svatava zastávka z
76485;Luh nad Svatavou z
76495;Hřebeny
76505;Oloví
76515;Rotava
76525;Kraslice př. nz
76534;Kraslice-P.vlekem z
76535;Kraslice
76555;Holostřevy
76565;Skviřín
76575;Bor
76585;Staňkov
76595;Křenovy
76615;Semošice
76625;Horšovský Týn
76635;Mašovice
76645;Meclov
76655;Ohnišťovice
76665;Zámělíč
76675;Třebeň
76685;Nový Drahov
76695;Vonšov
76705;Skalná
76715;Velký Luh
76725;Nový Kostel
76735;Dolní Luby
76745;Luby u Chebu
76754;Běleč
76755;Bor zastávka
76764;Liteň
76774;Skuhrov pod Brdy
76784;Nesvačily
76794;Všeradice
76804;Vižina
76814;Osov
76824;Hostomice pod Brdy
76834;Radouš
76844;Neumětely
76854;Lochovice
76864;Libomyšl
76874;Rejkovice
76884;Jince
76894;Bratkovice
76904;Příbram
76905;Starec
76914;Milín
76924;Tochovice
76934;Březnice
76935;Dobřany zastávka
76944;Ostrov u Tochovic
76945;Petrovice nad Úhlavou
76955;Nýrsko
76965;Dešenice
76975;Zelená Lhota
76985;Hamry-Hojsova Stráž
76995;Hojsova Stráž-Brčálník
77005;Špičák
77012;Domoradice
77015;Železná Ruda město
77025;Ž. Ruda-Alžbětín
77035;Železná Ruda centrum
